employee_id,name,department,position,age,salary,years_experience,performance_score,bonus,hire_date,sale_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
90,Employee_90,Finance,VP,43,80373.23,37,4.81,3358.43,2015-03-31,1,Monitor,East,2,462.37,727.03,2023-01-01 00:00:00,5,21.38
90,Employee_90,Finance,VP,43,80373.23,37,4.81,3358.43,2015-03-31,1845,Laptop,East,7,1355.52,9271.35,2023-03-18 20:00:00,4,2.29
90,Employee_90,Finance,VP,43,80373.23,37,4.81,3358.43,2015-03-31,1954,Mouse,Central,9,1539.03,11301.25,2023-03-23 09:00:00,4,18.41
91,Employee_91,Sales,Junior,40,77070.88,23,4.53,5138.67,2015-04-01,560,Keyboard,West,1,390.1,374.38,2023-01-24 07:00:00,3,4.03
92,Employee_92,Finance,Junior,55,31755.62,22,2.08,7966.45,2015-04-02,366,Tablet,Central,7,115.44,788.2,2023-01-16 05:00:00,1,2.46
92,Employee_92,Finance,Junior,55,31755.62,22,2.08,7966.45,2015-04-02,1168,Tablet,Central,5,1099.76,5028.65,2023-02-18 15:00:00,2,8.55
92,Employee_92,Finance,Junior,55,31755.62,22,2.08,7966.45,2015-04-02,1352,Keyboard,West,8,1713.2,12444.68,2023-02-26 07:00:00,5,9.2
93,Employee_93,Sales,Junior,35,74628.84,21,1.78,3379.82,2015-04-03,750,Phone,South,6,999.53,5453.84,2023-02-01 05:00:00,1,9.06
93,Employee_93,Sales,Junior,35,74628.84,21,1.78,3379.82,2015-04-03,863,Laptop,East,6,735.48,4289.32,2023-02-05 22:00:00,2,2.8
93,Employee_93,Sales,Junior,35,74628.84,21,1.78,3379.82,2015-04-03,951,Headphones,North,6,1635.86,9133.99,2023-02-09 14:00:00,3,6.94
93,Employee_93,Sales,Junior,35,74628.84,21,1.78,3379.82,2015-04-03,1131,Mouse,West,4,1667.57,6423.48,2023-02-17 02:00:00,4,3.7
93,Employee_93,Sales,Junior,35,74628.84,21,1.78,3379.82,2015-04-03,1688,Keyboard,West,9,442.11,3751.39,2023-03-12 07:00:00,3,5.72
94,Employee_94,Engineering,Junior,25,96522.93,1,2.9,7054.9,2015-04-04,1231,Mouse,North,8,193.1,1196.76,2023-02-21 06:00:00,2,22.53
95,Employee_95,HR,Junior,48,67017.76,30,1.03,1875.04,2015-04-05,509,Tablet,Central,2,158.88,262.37,2023-01-22 04:00:00,3,17.43
95,Employee_95,HR,Junior,48,67017.76,30,1.03,1875.04,2015-04-05,575,Phone,North,6,117.75,665.88,2023-01-24 22:00:00,5,5.75
95,Employee_95,HR,Junior,48,67017.76,30,1.03,1875.04,2015-04-05,766,Headphones,North,8,341.06,2715.66,2023-02-01 21:00:00,2,0.47
95,Employee_95,HR,Junior,48,67017.76,30,1.03,1875.04,2015-04-05,910,Laptop,South,2,185.68,359.59,2023-02-07 21:00:00,5,3.17
95,Employee_95,HR,Junior,48,67017.76,30,1.03,1875.04,2015-04-05,1138,Mouse,Central,5,1675.53,7247.51,2023-02-17 09:00:00,1,13.49
95,Employee_95,HR,Junior,48,67017.76,30,1.03,1875.04,2015-04-05,1576,Headphones,West,9,1617.32,11403.08,2023-03-07 15:00:00,4,21.66
96,Employee_96,HR,Senior,50,61942.06,10,1.1,7505.98,2015-04-06,428,Monitor,West,5,1706.56,7909.05,2023-01-18 19:00:00,1,7.31
96,Employee_96,HR,Senior,50,61942.06,10,1.1,7505.98,2015-04-06,1818,Keyboard,Central,8,489.73,3095.88,2023-03-17 17:00:00,5,20.98
97,Employee_97,HR,VP,49,,27,3.21,2359.97,2015-04-07,764,Monitor,North,7,87.64,594.46,2023-02-01 19:00:00,2,3.1
98,Employee_98,Finance,Manager,56,37840.16,31,,1435.45,2015-04-08,1855,Monitor,Central,7,1186.86,7237.12,2023-03-19 06:00:00,4,12.89
99,Employee_99,Engineering,Manager,29,91626.99,4,4.98,1854.09,2015-04-09,897,Phone,West,4,1296.81,4625.98,2023-02-07 08:00:00,5,10.82
99,Employee_99,Engineering,Manager,29,91626.99,4,4.98,1854.09,2015-04-09,1330,Tablet,South,9,866.93,7406.79,2023-02-25 09:00:00,2,5.07
99,Employee_99,Engineering,Manager,29,91626.99,4,4.98,1854.09,2015-04-09,1608,Phone,West,5,1172.18,5378.55,2023-03-08 23:00:00,4,8.23
101,Employee_101,Finance,Manager,63,90440.43,9,2.03,5128.63,2015-04-11,158,Tablet,North,3,469.23,1219.06,2023-01-07 13:00:00,3,13.4
101,Employee_101,Finance,Manager,63,90440.43,9,2.03,5128.63,2015-04-11,377,Tablet,East,8,403.9,2922.62,2023-01-16 16:00:00,5,9.55
101,Employee_101,Finance,Manager,63,90440.43,9,2.03,5128.63,2015-04-11,1850,Headphones,Central,7,1142.99,7065.62,2023-03-19 01:00:00,5,11.69
101,Employee_101,Finance,Manager,63,90440.43,9,2.03,5128.63,2015-04-11,1940,Monitor,Central,7,523.85,2929.53,2023-03-22 19:00:00,4,20.11
102,Employee_102,Engineering,Senior,57,105626.47,39,1.45,8447.98,2015-04-12,1967,Phone,West,8,1738.39,11061.72,2023-03-23 22:00:00,5,20.46
104,Employee_104,Engineering,VP,39,64152.55,34,4.11,7069.56,2015-04-14,14,Laptop,East,7,1490.37,8610.02,2023-01-01 13:00:00,5,17.47
105,Employee_105,Engineering,Junior,23,77897.35,22,4.29,6543.46,2015-04-15,481,Monitor,East,9,1461.82,11835.48,2023-01-21 00:00:00,3,10.04
105,Employee_105,Engineering,Junior,23,77897.35,22,4.29,6543.46,2015-04-15,722,Mouse,West,3,430.77,1085.28,2023-01-31 01:00:00,5,16.02
105,Employee_105,Engineering,Junior,23,77897.35,22,4.29,6543.46,2015-04-15,835,Tablet,Central,6,88.77,517.23,2023-02-04 18:00:00,3,2.89
105,Employee_105,Engineering,Junior,23,77897.35,22,4.29,6543.46,2015-04-15,1742,Keyboard,East,4,1319.22,4854.73,2023-03-14 13:00:00,2,8.0
105,Employee_105,Engineering,Junior,23,77897.35,22,4.29,6543.46,2015-04-15,1782,Monitor,West,5,1624.26,6886.86,2023-03-16 05:00:00,2,15.2
107,Employee_107,Marketing,Manager,25,60834.23,0,3.1,2441.48,2015-04-17,64,Tablet,North,9,985.28,7871.7,2023-01-03 15:00:00,1,11.23
107,Employee_107,Marketing,Manager,25,60834.23,0,3.1,2441.48,2015-04-17,240,Tablet,West,2,918.6,1497.69,2023-01-10 23:00:00,3,18.48
107,Employee_107,Marketing,Manager,25,60834.23,0,3.1,2441.48,2015-04-17,1809,Monitor,East,6,229.56,1202.71,2023-03-17 08:00:00,2,12.68
108,Employee_108,Marketing,Director,47,81856.3,30,2.8,4501.1,2015-04-18,1276,Headphones,West,9,931.67,7865.16,2023-02-23 03:00:00,1,6.2
108,Employee_108,Marketing,Director,47,81856.3,30,2.8,4501.1,2015-04-18,1971,Laptop,West,4,61.59,196.13,2023-03-24 02:00:00,4,20.39
109,Employee_109,Engineering,VP,46,58354.12,30,2.32,9258.27,2015-04-19,1883,Keyboard,Central,6,103.6,497.47,2023-03-20 10:00:00,5,19.97
110,Employee_110,Marketing,Junior,51,30816.97,33,3.36,6599.93,2015-04-20,351,Tablet,South,6,85.95,490.28,2023-01-15 14:00:00,5,4.93
111,Employee_111,Marketing,Junior,32,57237.04,8,2.82,3887.68,2015-04-21,1827,Monitor,West,1,1356.36,1173.25,2023-03-18 02:00:00,1,13.5
111,Employee_111,Marketing,Junior,32,57237.04,8,2.82,3887.68,2015-04-21,1844,Keyboard,South,7,1140.17,6748.1,2023-03-18 19:00:00,3,15.45
112,Employee_112,Engineering,VP,28,68862.38,21,2.81,1314.12,2015-04-22,828,Phone,East,1,1611.22,1407.4,2023-02-04 11:00:00,3,12.65
112,Employee_112,Engineering,VP,28,68862.38,21,2.81,1314.12,2015-04-22,1018,Keyboard,West,1,873.59,753.12,2023-02-12 09:00:00,1,13.79
112,Employee_112,Engineering,VP,28,68862.38,21,2.81,1314.12,2015-04-22,1371,Monitor,North,4,955.52,3071.04,2023-02-27 02:00:00,4,19.65
113,Employee_113,Marketing,VP,52,105427.97,12,4.75,2624.85,2015-04-23,875,Laptop,Central,1,1330.94,1152.46,2023-02-06 10:00:00,5,13.41
114,Employee_114,Finance,Manager,31,65181.25,24,4.94,5812.15,2015-04-24,264,Keyboard,North,3,1859.29,4695.45,2023-01-11 23:00:00,1,15.82
114,Employee_114,Finance,Manager,31,65181.25,24,4.94,5812.15,2015-04-24,676,Keyboard,Central,3,1203.33,3005.68,2023-01-29 03:00:00,5,16.74
115,Employee_115,Sales,Junior,60,85238.48,17,4.19,7181.68,2015-04-25,538,Tablet,South,7,543.03,3459.86,2023-01-23 09:00:00,3,8.98
115,Employee_115,Sales,Junior,60,85238.48,17,4.19,7181.68,2015-04-25,804,Laptop,East,2,1653.95,3022.76,2023-02-03 11:00:00,3,8.62
115,Employee_115,Sales,Junior,60,85238.48,17,4.19,7181.68,2015-04-25,1515,Monitor,North,5,438.68,1685.41,2023-03-05 02:00:00,4,23.16
116,Employee_116,Sales,Director,34,71633.84,11,4.03,1244.22,2015-04-26,1285,Laptop,East,9,1741.44,13289.1,2023-02-23 12:00:00,1,15.21
117,Employee_117,Engineering,Senior,52,99528.1,39,3.72,5995.97,2015-04-27,1988,Mouse,North,2,1109.9,1828.23,2023-03-24 19:00:00,4,17.64
119,Employee_119,Engineering,VP,63,98523.5,14,1.24,5139.55,2015-04-29,1616,Tablet,Central,9,868.82,6116.32,2023-03-09 07:00:00,4,21.78
120,Employee_120,HR,Manager,63,,14,3.76,6901.23,2015-04-30,1696,Keyboard,South,6,636.23,3137.12,2023-03-12 15:00:00,2,17.82
120,Employee_120,HR,Manager,63,,14,3.76,6901.23,2015-04-30,1856,Tablet,Central,7,336.79,2083.82,2023-03-19 07:00:00,1,11.61
121,Employee_121,Sales,Senior,57,79134.48,14,3.92,8374.5,2015-05-01,258,Mouse,East,9,1894.19,13863.2,2023-01-11 17:00:00,4,18.68
121,Employee_121,Sales,Senior,57,79134.48,14,3.92,8374.5,2015-05-01,1050,Headphones,East,2,403.59,649.62,2023-02-13 17:00:00,5,19.52
122,Employee_122,Engineering,Junior,41,90178.77,38,1.19,3229.9,2015-05-02,543,Mouse,Central,2,1931.52,3133.7,2023-01-23 14:00:00,3,18.88
122,Employee_122,Engineering,Junior,41,90178.77,38,1.19,3229.9,2015-05-02,962,Headphones,North,8,282.25,1709.53,2023-02-10 01:00:00,2,24.29
122,Employee_122,Engineering,Junior,41,90178.77,38,1.19,3229.9,2015-05-02,1211,Mouse,Central,9,1971.6,13599.31,2023-02-20 10:00:00,1,23.36
124,Employee_124,Finance,Director,28,87731.93,16,1.36,1606.34,2015-05-04,47,Headphones,East,6,1057.76,5668.75,2023-01-02 22:00:00,1,10.68
125,Employee_125,Marketing,VP,22,76167.02,31,2.14,1730.24,2015-05-05,648,Tablet,Central,1,1636.57,1450.82,2023-01-27 23:00:00,1,11.35
125,Employee_125,Marketing,VP,22,76167.02,31,2.14,1730.24,2015-05-05,1591,Headphones,Central,1,1606.43,1552.94,2023-03-08 06:00:00,2,3.33
127,Employee_127,Operations,VP,34,41058.05,39,1.68,1195.31,2015-05-07,405,Mouse,East,5,443.51,2092.7,2023-01-17 20:00:00,1,5.63
127,Employee_127,Operations,VP,34,41058.05,39,1.68,1195.31,2015-05-07,469,Phone,East,1,482.24,386.27,2023-01-20 12:00:00,4,19.9
127,Employee_127,Operations,VP,34,41058.05,39,1.68,1195.31,2015-05-07,556,Mouse,South,2,290.35,521.47,2023-01-24 03:00:00,2,10.2
128,Employee_128,Marketing,VP,43,62088.61,19,1.22,2303.19,2015-05-08,622,Keyboard,North,1,179.91,173.36,2023-01-26 21:00:00,4,3.64
128,Employee_128,Marketing,VP,43,62088.61,19,1.22,2303.19,2015-05-08,1102,Mouse,South,8,884.85,5938.41,2023-02-15 21:00:00,3,16.11
128,Employee_128,Marketing,VP,43,62088.61,19,1.22,2303.19,2015-05-08,1291,Phone,Central,4,862.43,2825.67,2023-02-23 18:00:00,3,18.09
128,Employee_128,Marketing,VP,43,62088.61,19,1.22,2303.19,2015-05-08,1833,Laptop,North,1,1624.62,1222.04,2023-03-18 08:00:00,3,24.78
128,Employee_128,Marketing,VP,43,62088.61,19,1.22,2303.19,2015-05-08,1837,Laptop,South,1,490.66,428.59,2023-03-18 12:00:00,3,12.65
130,Employee_130,Engineering,Director,43,65286.98,26,4.06,8217.52,2015-05-10,1949,Mouse,North,9,896.45,6182.55,2023-03-23 04:00:00,2,23.37
131,Employee_131,Marketing,Director,49,35812.2,20,2.65,1389.69,2015-05-11,1418,Phone,East,6,1757.52,10163.39,2023-03-01 01:00:00,5,3.62
131,Employee_131,Marketing,Director,49,35812.2,20,2.65,1389.69,2015-05-11,1731,Headphones,South,4,1533.56,5356.42,2023-03-14 02:00:00,4,12.68
132,Employee_132,Finance,VP,30,89652.99,17,3.61,7472.98,2015-05-12,889,Monitor,Central,8,1097.85,8465.74,2023-02-07 00:00:00,4,3.61
132,Employee_132,Finance,VP,30,89652.99,17,3.61,7472.98,2015-05-12,1851,Mouse,West,4,1739.07,6335.78,2023-03-19 02:00:00,5,8.92
132,Employee_132,Finance,VP,30,89652.99,17,3.61,7472.98,2015-05-12,1876,Keyboard,North,7,717.64,4926.02,2023-03-20 03:00:00,3,1.94
133,Employee_133,Operations,Senior,47,92109.2,12,3.32,479.14,2015-05-13,526,Laptop,West,5,1409.42,5646.84,2023-01-22 21:00:00,1,19.87
133,Employee_133,Operations,Senior,47,92109.2,12,3.32,479.14,2015-05-13,707,Monitor,Central,4,583.1,1916.07,2023-01-30 10:00:00,4,17.85
133,Employee_133,Operations,Senior,47,92109.2,12,3.32,479.14,2015-05-13,858,Monitor,East,1,1225.32,1187.09,2023-02-05 17:00:00,1,3.12
134,Employee_134,Marketing,Manager,30,100746.49,15,1.09,9485.2,2015-05-14,1308,Laptop,South,7,170.84,980.14,2023-02-24 11:00:00,2,18.04
135,Employee_135,Engineering,Manager,36,,8,4.95,7111.6,2015-05-15,339,Laptop,West,7,1844.76,11904.79,2023-01-15 02:00:00,5,7.81
135,Employee_135,Engineering,Manager,36,,8,4.95,7111.6,2015-05-15,1362,Mouse,South,6,1776.2,8283.84,2023-02-26 17:00:00,4,22.27
135,Employee_135,Engineering,Manager,36,,8,4.95,7111.6,2015-05-15,1478,Keyboard,Central,1,294.49,290.4,2023-03-03 13:00:00,1,1.39
135,Employee_135,Engineering,Manager,36,,8,4.95,7111.6,2015-05-15,1912,Mouse,South,6,359.98,2132.45,2023-03-21 15:00:00,3,1.27
136,Employee_136,Finance,Manager,31,91912.03,11,1.17,67.97,2015-05-16,705,Phone,Central,2,1310.86,1970.48,2023-01-30 08:00:00,4,24.84
137,Employee_137,Sales,Director,45,111804.34,37,4.87,7638.57,2015-05-17,71,Headphones,Central,7,1335.3,9258.3,2023-01-03 22:00:00,5,0.95
137,Employee_137,Sales,Director,45,111804.34,37,4.87,7638.57,2015-05-17,1185,Phone,Central,5,1327.7,5049.91,2023-02-19 08:00:00,1,23.93
138,Employee_138,Operations,Director,63,60090.53,18,3.2,5140.82,2015-05-18,164,Headphones,East,5,1921.47,7471.64,2023-01-07 19:00:00,3,22.23
138,Employee_138,Operations,Director,63,60090.53,18,3.2,5140.82,2015-05-18,866,Tablet,North,7,111.49,699.03,2023-02-06 01:00:00,3,10.43
139,Employee_139,Marketing,Senior,29,56122.99,6,4.85,7793.65,2015-05-19,421,Laptop,Central,1,1945.91,1580.47,2023-01-18 12:00:00,1,18.78
139,Employee_139,Marketing,Senior,29,56122.99,6,4.85,7793.65,2015-05-19,1154,Laptop,North,7,1244.7,8672.82,2023-02-18 01:00:00,5,0.46
140,Employee_140,Engineering,Manager,45,53108.27,34,1.46,5224.97,2015-05-20,1174,Headphones,East,1,128.27,101.86,2023-02-18 21:00:00,5,20.59
141,Employee_141,Sales,Manager,37,69684.61,17,2.96,6410.25,2015-05-21,163,Monitor,South,1,201.45,167.28,2023-01-07 18:00:00,1,16.96
141,Employee_141,Sales,Manager,37,69684.61,17,2.96,6410.25,2015-05-21,1485,Keyboard,West,6,1744.3,9839.95,2023-03-03 20:00:00,1,5.98
142,Employee_142,Sales,VP,47,,15,1.68,7863.32,2015-05-22,458,Mouse,West,5,345.12,1348.04,2023-01-20 01:00:00,3,21.88
142,Employee_142,Sales,VP,47,,15,1.68,7863.32,2015-05-22,1471,Tablet,South,5,1835.26,8517.44,2023-03-03 06:00:00,1,7.18
143,Employee_143,HR,Director,48,,38,1.2,4051.08,2015-05-23,1672,Mouse,Central,2,568.07,981.17,2023-03-11 15:00:00,3,13.64
144,Employee_144,Finance,Manager,58,84773.84,3,3.47,27.08,2015-05-24,204,Headphones,East,9,268.79,2288.96,2023-01-09 11:00:00,2,5.38
144,Employee_144,Finance,Manager,58,84773.84,3,3.47,27.08,2015-05-24,295,Phone,South,3,1725.75,4861.96,2023-01-13 06:00:00,5,6.09
145,Employee_145,Marketing,Senior,25,38613.84,24,1.83,8499.46,2015-05-25,728,Keyboard,North,9,1693.3,12719.05,2023-01-31 07:00:00,5,16.54
146,Employee_146,Engineering,Senior,45,61136.26,31,3.35,3808.9,2015-05-26,335,Laptop,West,4,68.64,261.66,2023-01-14 22:00:00,2,4.7
146,Employee_146,Engineering,Senior,45,61136.26,31,3.35,3808.9,2015-05-26,375,Laptop,Central,6,1790.95,10529.71,2023-01-16 14:00:00,5,2.01
146,Employee_146,Engineering,Senior,45,61136.26,31,3.35,3808.9,2015-05-26,1209,Mouse,South,6,524.54,3038.35,2023-02-20 08:00:00,5,3.46
147,Employee_147,HR,Manager,40,38286.85,39,1.45,4960.43,2015-05-27,1794,Headphones,North,8,918.54,5985.21,2023-03-16 17:00:00,1,18.55
147,Employee_147,HR,Manager,40,38286.85,39,1.45,4960.43,2015-05-27,1921,Headphones,Central,3,1905.42,4773.65,2023-03-22 00:00:00,3,16.49
148,Employee_148,Finance,Director,57,98424.92,12,2.33,77.67,2015-05-28,637,Headphones,East,8,1540.58,12256.85,2023-01-27 12:00:00,1,0.55
149,Employee_149,HR,Senior,60,106712.93,16,4.13,4920.92,2015-05-29,1048,Laptop,South,3,1317.09,3637.14,2023-02-13 15:00:00,5,7.95
149,Employee_149,HR,Senior,60,106712.93,16,4.13,4920.92,2015-05-29,1629,Monitor,South,5,1179.48,5736.99,2023-03-09 20:00:00,2,2.72
149,Employee_149,HR,Senior,60,106712.93,16,4.13,4920.92,2015-05-29,1718,Headphones,South,7,1011.34,6882.57,2023-03-13 13:00:00,1,2.78
149,Employee_149,HR,Senior,60,106712.93,16,4.13,4920.92,2015-05-29,1864,Monitor,Central,4,1794.06,6587.79,2023-03-19 15:00:00,1,8.2
151,Employee_151,Finance,Senior,46,55264.28,5,3.51,2782.68,2015-05-31,477,Mouse,West,5,713.44,2920.47,2023-01-20 20:00:00,4,18.13
154,Employee_154,Finance,Director,57,50710.81,25,2.3,8147.94,2015-06-03,602,Laptop,South,7,1745.45,10584.58,2023-01-26 01:00:00,3,13.37
154,Employee_154,Finance,Director,57,50710.81,25,2.3,8147.94,2015-06-03,1094,Laptop,South,6,875.87,4503.72,2023-02-15 13:00:00,4,14.3
155,Employee_155,HR,Manager,31,55711.91,13,3.75,4173.92,2015-06-04,220,Headphones,Central,7,700.99,4024.17,2023-01-10 03:00:00,1,17.99
155,Employee_155,HR,Manager,31,55711.91,13,3.75,4173.92,2015-06-04,1512,Headphones,North,7,738.65,4824.64,2023-03-04 23:00:00,3,6.69
155,Employee_155,HR,Manager,31,55711.91,13,3.75,4173.92,2015-06-04,1563,Keyboard,West,6,921.11,4736.9,2023-03-07 02:00:00,2,14.29
156,Employee_156,Finance,Director,54,66396.87,30,4.85,3096.69,2015-06-05,1918,Phone,East,6,261.68,1482.31,2023-03-21 21:00:00,4,5.59
156,Employee_156,Finance,Director,54,66396.87,30,4.85,3096.69,2015-06-05,1950,Monitor,West,6,424.35,1916.45,2023-03-23 05:00:00,1,24.73
157,Employee_157,Marketing,Director,26,75991.57,3,3.92,9378.26,2015-06-06,1297,Mouse,Central,5,650.11,2642.05,2023-02-24 00:00:00,5,18.72
158,Employee_158,Marketing,Director,56,71773.12,38,2.96,6771.45,2015-06-07,489,Laptop,East,2,1330.8,2482.21,2023-01-21 08:00:00,2,6.74
158,Employee_158,Marketing,Director,56,71773.12,38,2.96,6771.45,2015-06-07,1332,Headphones,Central,2,742.14,1226.91,2023-02-25 11:00:00,1,17.34
159,Employee_159,Operations,Director,55,46746.63,7,3.52,1190.21,2015-06-08,1106,Monitor,Central,7,1694.24,10690.32,2023-02-16 01:00:00,2,9.86
160,Employee_160,HR,VP,54,99266.33,24,3.96,689.28,2015-06-09,262,Mouse,North,1,1121.86,888.63,2023-01-11 21:00:00,2,20.79
160,Employee_160,HR,VP,54,99266.33,24,3.96,689.28,2015-06-09,1436,Mouse,North,1,774.3,641.66,2023-03-01 19:00:00,2,17.13
162,Employee_162,Sales,Senior,38,60724.92,31,1.07,2200.9,2015-06-11,644,Monitor,South,8,289.34,1909.64,2023-01-27 19:00:00,2,17.5
162,Employee_162,Sales,Senior,38,60724.92,31,1.07,2200.9,2015-06-11,1873,Monitor,North,4,1298.68,4286.16,2023-03-20 00:00:00,2,17.49
163,Employee_163,Finance,Junior,43,97206.05,37,1.78,2539.85,2015-06-12,384,Headphones,West,4,926.89,2851.86,2023-01-16 23:00:00,2,23.08
163,Employee_163,Finance,Junior,43,97206.05,37,1.78,2539.85,2015-06-12,398,Headphones,Central,8,521.26,3944.9,2023-01-17 13:00:00,1,5.4
164,Employee_164,Operations,Director,58,51331.88,37,4.24,8776.92,2015-06-13,3,Headphones,South,7,234.92,1294.83,2023-01-01 02:00:00,2,21.26
164,Employee_164,Operations,Director,58,51331.88,37,4.24,8776.92,2015-06-13,109,Monitor,Central,4,744.53,2278.56,2023-01-05 12:00:00,1,23.49
164,Employee_164,Operations,Director,58,51331.88,37,4.24,8776.92,2015-06-13,1554,Laptop,North,7,1664.71,11000.4,2023-03-06 17:00:00,2,5.6
165,Employee_165,Engineering,Senior,36,42422.2,27,2.09,895.66,2015-06-14,36,Tablet,North,7,507.09,3087.11,2023-01-02 11:00:00,2,13.03
165,Employee_165,Engineering,Senior,36,42422.2,27,2.09,895.66,2015-06-14,991,Monitor,West,9,1529.41,11516.92,2023-02-11 06:00:00,4,16.33
165,Employee_165,Engineering,Senior,36,42422.2,27,2.09,895.66,2015-06-14,1760,Monitor,East,4,963.67,3180.88,2023-03-15 07:00:00,5,17.48
165,Employee_165,Engineering,Senior,36,42422.2,27,2.09,895.66,2015-06-14,1972,Laptop,Central,6,143.03,725.08,2023-03-24 03:00:00,1,15.51
165,Employee_165,Engineering,Senior,36,42422.2,27,2.09,895.66,2015-06-14,1998,Laptop,East,8,1058.18,8380.79,2023-03-25 05:00:00,5,1.0
166,Employee_166,Finance,Junior,56,100449.75,29,3.93,7153.64,2015-06-15,268,Phone,West,1,524.57,429.31,2023-01-12 03:00:00,2,18.16
166,Employee_166,Finance,Junior,56,100449.75,29,3.93,7153.64,2015-06-15,360,Phone,East,6,310.44,1817.01,2023-01-15 23:00:00,1,2.45
166,Employee_166,Finance,Junior,56,100449.75,29,3.93,7153.64,2015-06-15,1314,Phone,West,8,1784.11,12729.98,2023-02-24 17:00:00,4,10.81
167,Employee_167,Operations,Manager,49,112827.76,2,2.49,2711.42,2015-06-16,822,Keyboard,East,8,1283.18,9005.87,2023-02-04 05:00:00,4,12.27
167,Employee_167,Operations,Manager,49,112827.76,2,2.49,2711.42,2015-06-16,1116,Keyboard,North,2,1570.29,2445.88,2023-02-16 11:00:00,5,22.12
169,Employee_169,HR,Junior,53,74080.6,2,1.27,7224.11,2015-06-18,300,Tablet,West,2,472.06,754.92,2023-01-13 11:00:00,5,20.04
170,Employee_170,HR,Manager,32,52066.71,33,1.72,73.92,2015-06-19,115,Phone,East,5,1634.18,6184.55,2023-01-05 18:00:00,4,24.31
170,Employee_170,HR,Manager,32,52066.71,33,1.72,73.92,2015-06-19,1249,Tablet,South,2,147.05,276.48,2023-02-22 00:00:00,5,5.99
170,Employee_170,HR,Manager,32,52066.71,33,1.72,73.92,2015-06-19,1383,Mouse,East,6,582.75,2909.79,2023-02-27 14:00:00,5,16.78
170,Employee_170,HR,Manager,32,52066.71,33,1.72,73.92,2015-06-19,1599,Headphones,South,7,1511.09,8973.0,2023-03-08 14:00:00,4,15.17
171,Employee_171,HR,Junior,31,75109.85,15,4.83,5091.35,2015-06-20,902,Mouse,South,9,1673.35,13513.47,2023-02-07 13:00:00,1,10.27
172,Employee_172,HR,VP,30,65485.89,21,4.56,1393.19,2015-06-21,490,Laptop,West,3,1324.92,3193.72,2023-01-21 09:00:00,1,19.65
172,Employee_172,HR,VP,30,65485.89,21,4.56,1393.19,2015-06-21,1354,Phone,West,5,1280.58,6041.78,2023-02-26 09:00:00,4,5.64
172,Employee_172,HR,VP,30,65485.89,21,4.56,1393.19,2015-06-21,1545,Tablet,South,3,842.48,2189.77,2023-03-06 08:00:00,2,13.36
173,Employee_173,Operations,VP,35,,31,3.61,8662.27,2015-06-22,386,Headphones,South,8,1392.16,8432.03,2023-01-17 01:00:00,3,24.29
174,Employee_174,Operations,Senior,34,83185.17,37,2.84,8715.86,2015-06-23,117,Headphones,East,6,1712.82,9066.3,2023-01-05 20:00:00,3,11.78
175,Employee_175,Marketing,Director,46,53037.09,7,3.7,4183.46,2015-06-24,210,Keyboard,Central,5,1518.1,6592.35,2023-01-09 17:00:00,5,13.15
175,Employee_175,Marketing,Director,46,53037.09,7,3.7,4183.46,2015-06-24,270,Phone,Central,6,1721.96,8445.18,2023-01-12 05:00:00,4,18.26
175,Employee_175,Marketing,Director,46,53037.09,7,3.7,4183.46,2015-06-24,717,Keyboard,East,5,448.32,2100.6,2023-01-30 20:00:00,5,6.29
175,Employee_175,Marketing,Director,46,53037.09,7,3.7,4183.46,2015-06-24,914,Phone,North,5,1747.29,7481.02,2023-02-08 01:00:00,5,14.37
175,Employee_175,Marketing,Director,46,53037.09,7,3.7,4183.46,2015-06-24,1513,Monitor,East,4,944.52,2938.59,2023-03-05 00:00:00,1,22.22
175,Employee_175,Marketing,Director,46,53037.09,7,3.7,4183.46,2015-06-24,1907,Keyboard,West,5,910.96,3529.97,2023-03-21 10:00:00,1,22.5
176,Employee_176,Sales,Junior,23,67763.77,7,3.47,4443.96,2015-06-25,1110,Headphones,Central,3,1720.34,4608.79,2023-02-16 05:00:00,2,10.7
176,Employee_176,Sales,Junior,23,67763.77,7,3.47,4443.96,2015-06-25,1473,Mouse,West,7,1180.67,6489.43,2023-03-03 08:00:00,4,21.48
177,Employee_177,HR,Junior,56,38924.37,5,3.27,3032.83,2015-06-26,1481,Headphones,East,2,1105.8,2122.91,2023-03-03 16:00:00,3,4.01
178,Employee_178,Engineering,Manager,28,67900.25,13,1.24,7166.06,2015-06-27,1180,Laptop,South,7,1724.37,11074.77,2023-02-19 03:00:00,3,8.25
178,Employee_178,Engineering,Manager,28,67900.25,13,1.24,7166.06,2015-06-27,1595,Headphones,West,3,1208.02,2930.41,2023-03-08 10:00:00,5,19.14
