sale_id,employee_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
1342,530,Phone,North,1,1678.31,1310.26,2023-02-25 21:00:00,3,21.93
1343,589,Phone,East,5,1875.15,9123.54,2023-02-25 22:00:00,4,2.69
1344,45,Tablet,East,2,1978.95,3920.3,2023-02-25 23:00:00,4,0.95
1345,472,Mouse,North,6,823.25,4682.15,2023-02-26 00:00:00,2,5.21
1346,371,Laptop,West,9,1982.29,16565.01,2023-02-26 01:00:00,1,7.15
1347,855,Tablet,South,5,354.06,1720.38,2023-02-26 02:00:00,3,2.82
1348,652,Keyboard,South,4,544.42,2141.97,2023-02-26 03:00:00,4,1.64
1349,689,Headphones,East,2,223.58,362.69,2023-02-26 04:00:00,4,18.89
1350,734,Monitor,West,3,579.89,1668.17,2023-02-26 05:00:00,1,4.11
1351,927,Phone,West,6,1547.48,7163.28,2023-02-26 06:00:00,2,22.85
1352,92,Keyboard,West,8,1713.2,12444.68,2023-02-26 07:00:00,5,9.2
1353,22,Headphones,South,8,1568.84,10445.96,2023-02-26 08:00:00,3,16.77
1354,172,Phone,West,5,1280.58,6041.78,2023-02-26 09:00:00,4,5.64
1355,604,Mouse,North,5,1052.23,4944.95,2023-02-26 10:00:00,5,6.01
1356,192,Phone,Central,3,1431.97,3678.59,2023-02-26 11:00:00,1,14.37
1357,77,Laptop,West,7,812.13,4887.89,2023-02-26 12:00:00,2,14.02
1358,281,Laptop,Central,6,1690.55,8193.76,2023-02-26 13:00:00,3,19.22
1359,364,Headphones,South,1,1370.52,1110.81,2023-02-26 14:00:00,1,18.95
1360,179,Keyboard,West,4,1410.72,4696.57,2023-02-26 15:00:00,2,16.77
1361,238,Monitor,East,6,1095.08,5832.62,2023-02-26 16:00:00,1,11.23
1362,135,Mouse,South,6,1776.2,8283.84,2023-02-26 17:00:00,4,22.27
1363,877,Headphones,North,3,541.43,1371.55,2023-02-26 18:00:00,4,15.56
1364,902,Mouse,North,6,793.24,3581.48,2023-02-26 19:00:00,5,24.75
1365,280,Laptop,Central,6,1566.4,7473.61,2023-02-26 20:00:00,1,20.48
1366,19,Tablet,Central,9,1010.86,8996.76,2023-02-26 21:00:00,4,1.11
1367,595,Tablet,East,9,1783.97,14769.67,2023-02-26 22:00:00,2,8.01
1368,740,Monitor,East,2,725.48,1243.47,2023-02-26 23:00:00,5,14.3
1369,371,Mouse,North,4,770.19,2524.99,2023-02-27 00:00:00,3,18.04
1370,777,Headphones,West,9,1783.03,13839.17,2023-02-27 01:00:00,1,13.76
1371,112,Monitor,North,4,955.52,3071.04,2023-02-27 02:00:00,4,19.65
1372,763,Phone,North,8,1056.44,7854.0,2023-02-27 03:00:00,2,7.07
1373,676,Phone,East,3,698.89,2000.22,2023-02-27 04:00:00,1,4.6
1374,870,Keyboard,Central,3,589.51,1744.65,2023-02-27 05:00:00,2,1.35
1375,680,Tablet,East,9,1329.1,10247.76,2023-02-27 06:00:00,5,14.33
1376,221,Headphones,East,8,283.69,1878.94,2023-02-27 07:00:00,4,17.21
1377,920,Mouse,East,1,1764.58,1620.77,2023-02-27 08:00:00,4,8.15
1378,304,Monitor,North,2,1569.45,2657.39,2023-02-27 09:00:00,5,15.34
1379,703,Headphones,West,3,421.96,1249.42,2023-02-27 10:00:00,2,1.3
1380,325,Monitor,North,2,1403.34,2737.07,2023-02-27 11:00:00,1,2.48
1381,437,Monitor,South,3,1225.13,3030.73,2023-02-27 12:00:00,2,17.54
1382,438,Monitor,East,8,409.84,2977.08,2023-02-27 13:00:00,1,9.2
1383,170,Mouse,East,6,582.75,2909.79,2023-02-27 14:00:00,5,16.78
1384,375,Headphones,South,7,847.52,4699.24,2023-02-27 15:00:00,3,20.79
1385,557,Laptop,East,6,1413.52,6672.95,2023-02-27 16:00:00,1,21.32
1386,381,Laptop,East,1,1295.51,1239.8,2023-02-27 17:00:00,4,4.3
1387,986,Mouse,East,3,1087.86,2866.73,2023-02-27 18:00:00,4,12.16
1388,14,Phone,South,1,1548.4,1264.27,2023-02-27 19:00:00,4,18.35
1389,743,Mouse,North,9,1527.98,11090.84,2023-02-27 20:00:00,2,19.35
1390,669,Tablet,East,9,1254.83,9077.69,2023-02-27 21:00:00,2,19.62
1391,500,Monitor,West,5,1584.63,7471.53,2023-02-27 22:00:00,2,5.7
1392,646,Headphones,South,4,701.81,2672.21,2023-02-27 23:00:00,4,4.81
1393,391,Headphones,Central,9,1768.44,13568.36,2023-02-28 00:00:00,1,14.75
1394,549,Keyboard,South,9,1249.07,9158.56,2023-02-28 01:00:00,4,18.53
1395,565,Keyboard,North,3,1653.61,4564.96,2023-02-28 02:00:00,1,7.98
1396,530,Laptop,South,5,1115.24,5430.1,2023-02-28 03:00:00,2,2.62
1397,983,Keyboard,Central,3,475.95,1171.98,2023-02-28 04:00:00,3,17.92
1398,492,Keyboard,West,2,1107.7,2049.47,2023-02-28 05:00:00,2,7.49
1399,550,Laptop,Central,1,773.67,741.49,2023-02-28 06:00:00,5,4.16
1400,699,Tablet,South,2,1410.12,2716.17,2023-02-28 07:00:00,1,3.69
1401,385,Phone,Central,8,977.8,7206.78,2023-02-28 08:00:00,3,7.87
1402,196,Laptop,South,8,1680.42,11451.05,2023-02-28 09:00:00,2,14.82
1403,755,Phone,West,3,1372.24,3747.86,2023-02-28 10:00:00,3,8.96
1404,300,Keyboard,West,7,1384.86,9643.61,2023-02-28 11:00:00,4,0.52
1405,815,Headphones,North,7,473.45,3233.95,2023-02-28 12:00:00,1,2.42
1406,547,Keyboard,West,2,1969.29,3652.64,2023-02-28 13:00:00,5,7.26
1407,727,Monitor,East,9,1691.27,12711.42,2023-02-28 14:00:00,4,16.49
1408,731,Phone,Central,3,1588.56,4648.44,2023-02-28 15:00:00,3,2.46
1409,828,Phone,Central,2,693.92,1193.26,2023-02-28 16:00:00,2,14.02
1410,602,Monitor,South,3,1094.48,3184.94,2023-02-28 17:00:00,1,3.0
1411,308,Monitor,West,2,317.35,601.12,2023-02-28 18:00:00,5,5.29
1412,252,Tablet,North,8,1100.03,8421.83,2023-02-28 19:00:00,2,4.3
1413,8,Mouse,North,5,334.48,1644.3,2023-02-28 20:00:00,5,1.68
1414,768,Monitor,North,3,1128.42,2817.21,2023-02-28 21:00:00,1,16.78
1415,875,Phone,East,5,1315.01,5813.0,2023-02-28 22:00:00,3,11.59
1416,208,Headphones,West,8,810.88,5139.03,2023-02-28 23:00:00,5,20.78
1417,937,Phone,North,7,1022.16,6978.39,2023-03-01 00:00:00,1,2.47
1418,131,Phone,East,6,1757.52,10163.39,2023-03-01 01:00:00,5,3.62
1419,736,Tablet,Central,1,261.7,241.65,2023-03-01 02:00:00,2,7.66
1420,709,Mouse,South,1,1593.88,1288.65,2023-03-01 03:00:00,5,19.15
1421,980,Mouse,West,1,382.97,353.71,2023-03-01 04:00:00,2,7.64
1422,654,Monitor,West,8,121.58,873.33,2023-03-01 05:00:00,2,10.21
1423,764,Keyboard,Central,8,411.87,3046.52,2023-03-01 06:00:00,1,7.54
1424,608,Phone,West,7,1541.83,10575.87,2023-03-01 07:00:00,4,2.01
1425,26,Laptop,West,6,840.0,3856.1,2023-03-01 08:00:00,5,23.49
1426,623,Keyboard,West,4,1751.42,6045.2,2023-03-01 09:00:00,3,13.71
1427,454,Keyboard,West,1,1073.18,861.76,2023-03-01 10:00:00,2,19.7
1428,635,Mouse,East,9,93.39,702.16,2023-03-01 11:00:00,4,16.46
1429,186,Mouse,East,1,1447.59,1261.43,2023-03-01 12:00:00,2,12.86
1430,484,Tablet,South,4,264.95,1036.06,2023-03-01 13:00:00,4,2.24
1431,680,Tablet,West,3,1589.29,4001.67,2023-03-01 14:00:00,4,16.07
1432,51,Mouse,Central,7,377.8,2541.99,2023-03-01 15:00:00,3,3.88
1433,891,Headphones,North,5,723.62,3243.26,2023-03-01 16:00:00,4,10.36
1434,5,Headphones,South,5,1534.48,6465.53,2023-03-01 17:00:00,3,15.73
1435,589,Laptop,North,4,1910.75,6148.03,2023-03-01 18:00:00,1,19.56
1436,160,Mouse,North,1,774.3,641.66,2023-03-01 19:00:00,2,17.13
1437,208,Monitor,West,5,1667.33,6936.93,2023-03-01 20:00:00,3,16.79
1438,257,Tablet,Central,4,422.04,1625.19,2023-03-01 21:00:00,2,3.73
1439,205,Mouse,North,8,1624.0,11868.19,2023-03-01 22:00:00,5,8.65
1440,767,Headphones,North,2,1332.11,2635.71,2023-03-01 23:00:00,1,1.07
1441,950,Mouse,South,8,425.85,2793.92,2023-03-02 00:00:00,5,17.99
1442,11,Headphones,Central,1,639.88,487.52,2023-03-02 01:00:00,5,23.81
1443,949,Mouse,Central,4,306.95,1146.77,2023-03-02 02:00:00,4,6.6
1444,8,Phone,North,3,796.79,2338.02,2023-03-02 03:00:00,4,2.19
1445,409,Monitor,Central,5,447.11,1969.74,2023-03-02 04:00:00,5,11.89
1446,936,Laptop,South,5,1305.8,5130.49,2023-03-02 05:00:00,4,21.42
1447,32,Phone,South,5,1989.28,8573.8,2023-03-02 06:00:00,2,13.8
1448,984,Monitor,South,4,73.42,290.24,2023-03-02 07:00:00,4,1.17
1449,540,Headphones,West,8,1104.79,6685.31,2023-03-02 08:00:00,5,24.36
1450,718,Tablet,North,3,1168.65,2779.52,2023-03-02 09:00:00,4,20.72
1451,387,Tablet,Central,4,1832.71,7089.66,2023-03-02 10:00:00,4,3.29
1452,228,Keyboard,South,1,1036.71,797.85,2023-03-02 11:00:00,3,23.04
1453,640,Monitor,North,7,1110.22,6895.69,2023-03-02 12:00:00,3,11.27
1454,767,Mouse,North,1,969.72,879.54,2023-03-02 13:00:00,5,9.3
1455,475,Laptop,West,2,574.36,1016.27,2023-03-02 14:00:00,2,11.53
1456,724,Mouse,Central,7,159.26,882.27,2023-03-02 15:00:00,1,20.86
1457,751,Mouse,Central,1,846.88,707.23,2023-03-02 16:00:00,1,16.49
1458,207,Monitor,South,3,152.55,450.88,2023-03-02 17:00:00,5,1.48
1459,318,Laptop,South,6,1123.46,5127.02,2023-03-02 18:00:00,2,23.94
1460,795,Keyboard,North,6,649.22,3751.58,2023-03-02 19:00:00,2,3.69
1461,757,Phone,Central,6,1090.52,5323.48,2023-03-02 20:00:00,2,18.64
1462,557,Mouse,Central,2,311.88,524.58,2023-03-02 21:00:00,3,15.9
1463,617,Laptop,South,2,1868.63,3561.98,2023-03-02 22:00:00,5,4.69
1464,348,Keyboard,East,6,1794.32,10306.22,2023-03-02 23:00:00,1,4.27
1465,793,Phone,North,5,420.49,1644.96,2023-03-03 00:00:00,2,21.76
1466,234,Mouse,Central,7,719.72,4509.55,2023-03-03 01:00:00,5,10.49
1467,701,Laptop,West,7,1246.31,7296.9,2023-03-03 02:00:00,1,16.36
1468,44,Phone,West,5,236.59,1033.9,2023-03-03 03:00:00,3,12.6
1469,737,Monitor,East,8,741.41,4852.97,2023-03-03 04:00:00,4,18.18
1470,942,Tablet,South,6,539.67,2850.11,2023-03-03 05:00:00,1,11.98
1471,142,Tablet,South,5,1835.26,8517.44,2023-03-03 06:00:00,1,7.18
1472,648,Mouse,South,4,1712.4,6227.66,2023-03-03 07:00:00,1,9.08
1473,176,Mouse,West,7,1180.67,6489.43,2023-03-03 08:00:00,4,21.48
1474,654,Phone,South,4,1064.68,3760.45,2023-03-03 09:00:00,2,11.7
1475,449,Laptop,West,5,1864.92,8826.67,2023-03-03 10:00:00,4,5.34
1476,592,Tablet,East,5,1868.23,7158.12,2023-03-03 11:00:00,1,23.37
1477,82,Mouse,North,1,1940.19,1553.7,2023-03-03 12:00:00,3,19.92
1478,135,Keyboard,Central,1,294.49,290.4,2023-03-03 13:00:00,1,1.39
1479,719,Mouse,East,3,363.09,817.28,2023-03-03 14:00:00,3,24.97
1480,856,Tablet,West,3,1369.64,3395.2,2023-03-03 15:00:00,5,17.37
1481,177,Headphones,East,2,1105.8,2122.91,2023-03-03 16:00:00,3,4.01
1482,383,Tablet,Central,2,86.01,161.82,2023-03-03 17:00:00,1,5.93
1483,243,Keyboard,North,6,170.85,847.66,2023-03-03 18:00:00,4,17.31
1484,567,Laptop,Central,1,1781.76,1434.49,2023-03-03 19:00:00,1,19.49
1485,141,Keyboard,West,6,1744.3,9839.95,2023-03-03 20:00:00,1,5.98
1486,457,Headphones,Central,5,746.68,3493.72,2023-03-03 21:00:00,5,6.42
1487,440,Headphones,East,6,1787.55,9901.6,2023-03-03 22:00:00,2,7.68
1488,56,Mouse,South,5,1207.67,5135.62,2023-03-03 23:00:00,1,14.95
1489,527,Mouse,East,7,1621.52,10862.56,2023-03-04 00:00:00,5,4.3
1490,697,Tablet,West,1,883.49,860.43,2023-03-04 01:00:00,4,2.61
1491,826,Monitor,North,3,271.13,675.36,2023-03-04 02:00:00,5,16.97
1492,419,Keyboard,Central,6,895.77,4327.64,2023-03-04 03:00:00,5,19.48
1493,88,Tablet,North,1,941.73,823.83,2023-03-04 04:00:00,3,12.52
1494,609,Monitor,West,7,1124.34,7154.18,2023-03-04 05:00:00,2,9.1
1495,656,Tablet,Central,4,255.89,913.02,2023-03-04 06:00:00,2,10.8
1496,8,Headphones,East,3,1983.23,5371.98,2023-03-04 07:00:00,4,9.71
1497,477,Mouse,East,9,526.07,3598.32,2023-03-04 08:00:00,5,24.0
1498,215,Mouse,West,1,437.18,353.24,2023-03-04 09:00:00,4,19.2
1499,685,Tablet,Central,8,1077.27,8170.02,2023-03-04 10:00:00,4,5.2
1500,735,Mouse,East,1,1097.56,992.19,2023-03-04 11:00:00,2,9.6
1501,552,Laptop,West,5,907.65,3921.05,2023-03-04 12:00:00,2,13.6
1502,497,Tablet,West,8,1555.19,10535.48,2023-03-04 13:00:00,2,15.32
1503,694,Headphones,North,6,1057.48,5602.53,2023-03-04 14:00:00,1,11.7
1504,503,Phone,East,7,1238.91,6916.22,2023-03-04 15:00:00,5,20.25
1505,782,Tablet,Central,8,1461.31,9447.08,2023-03-04 16:00:00,4,19.19
1506,699,Tablet,East,6,98.8,517.93,2023-03-04 17:00:00,5,12.63
1507,245,Mouse,East,6,1162.76,5486.37,2023-03-04 18:00:00,4,21.36
1508,478,Headphones,East,6,1774.18,8645.93,2023-03-04 19:00:00,4,18.78
1509,309,Tablet,West,5,83.91,337.91,2023-03-04 20:00:00,4,19.46
1510,231,Mouse,South,8,840.11,5113.92,2023-03-04 21:00:00,4,23.91
1511,383,Keyboard,South,2,1856.14,3465.04,2023-03-04 22:00:00,3,6.66
1512,155,Headphones,North,7,738.65,4824.64,2023-03-04 23:00:00,3,6.69
1513,175,Monitor,East,4,944.52,2938.59,2023-03-05 00:00:00,1,22.22
1514,848,Laptop,South,1,1964.01,1584.76,2023-03-05 01:00:00,2,19.31
1515,115,Monitor,North,5,438.68,1685.41,2023-03-05 02:00:00,4,23.16
1516,390,Phone,West,3,177.25,523.35,2023-03-05 03:00:00,5,1.58
1517,311,Headphones,East,4,1725.87,5820.32,2023-03-05 04:00:00,3,15.69
1518,993,Tablet,Central,7,1743.51,11762.76,2023-03-05 05:00:00,2,3.62
1519,300,Mouse,West,5,970.55,4241.3,2023-03-05 06:00:00,1,12.6
1520,18,Phone,North,4,1052.7,4047.0,2023-03-05 07:00:00,2,3.89
1521,784,Headphones,West,1,1679.82,1626.07,2023-03-05 08:00:00,4,3.2
1522,12,Laptop,Central,6,1490.19,8914.32,2023-03-05 09:00:00,2,0.3
1523,404,Headphones,West,6,567.04,2866.05,2023-03-05 10:00:00,4,15.76
1524,813,Phone,North,7,82.94,528.44,2023-03-05 11:00:00,3,8.98
1525,704,Mouse,Central,1,985.42,959.5,2023-03-05 12:00:00,3,2.63
1526,232,Monitor,Central,4,1724.88,6342.73,2023-03-05 13:00:00,4,8.07
1527,955,Keyboard,West,9,1796.88,15489.46,2023-03-05 14:00:00,5,4.22
1528,605,Monitor,Central,6,1914.64,8783.6,2023-03-05 15:00:00,3,23.54
1529,990,Mouse,West,2,1765.15,3247.88,2023-03-05 16:00:00,5,8.0
1530,730,Phone,East,4,1181.08,4329.84,2023-03-05 17:00:00,4,8.35
1531,278,Mouse,Central,6,916.98,4346.49,2023-03-05 18:00:00,4,21.0
1532,353,Laptop,West,4,1560.96,5232.96,2023-03-05 19:00:00,3,16.19
1533,999,Headphones,East,7,1492.65,8593.93,2023-03-05 20:00:00,5,17.75
1534,303,Headphones,Central,3,1099.38,2773.74,2023-03-05 21:00:00,4,15.9
1535,541,Monitor,East,6,220.29,1009.15,2023-03-05 22:00:00,3,23.65
1536,470,Phone,Central,4,1855.86,7038.91,2023-03-05 23:00:00,4,5.18
1537,813,Keyboard,North,3,938.42,2119.05,2023-03-06 00:00:00,2,24.73
1538,77,Keyboard,North,3,758.5,1802.88,2023-03-06 01:00:00,2,20.77
1539,521,Laptop,West,2,1277.66,2179.18,2023-03-06 02:00:00,3,14.72
1540,24,Mouse,South,3,1363.98,3414.31,2023-03-06 03:00:00,4,16.56
1541,15,Laptop,North,1,460.84,386.09,2023-03-06 04:00:00,3,16.22
1542,676,Headphones,South,3,1682.03,4972.42,2023-03-06 05:00:00,1,1.46
1543,525,Tablet,East,9,615.38,5236.58,2023-03-06 06:00:00,3,5.45
1544,347,Tablet,East,4,414.03,1257.99,2023-03-06 07:00:00,3,24.04
1545,172,Tablet,South,3,842.48,2189.77,2023-03-06 08:00:00,2,13.36
1546,869,Mouse,West,8,1474.59,10680.75,2023-03-06 09:00:00,2,9.46
1547,327,Laptop,Central,1,1932.64,1564.47,2023-03-06 10:00:00,4,19.05
1548,712,Phone,South,5,1628.1,7073.28,2023-03-06 11:00:00,3,13.11
1549,485,Monitor,South,1,1883.68,1877.46,2023-03-06 12:00:00,3,0.33
1550,489,Headphones,South,7,324.18,1851.49,2023-03-06 13:00:00,4,18.41
1551,462,Tablet,South,5,188.79,771.11,2023-03-06 14:00:00,5,18.31
1552,378,Phone,South,2,1137.52,2181.08,2023-03-06 15:00:00,4,4.13
1553,588,Keyboard,West,1,616.08,468.71,2023-03-06 16:00:00,2,23.92
1554,164,Laptop,North,7,1664.71,11000.4,2023-03-06 17:00:00,2,5.6
1555,372,Headphones,Central,1,1360.38,1204.75,2023-03-06 18:00:00,3,11.44
1556,573,Headphones,North,3,1942.92,5661.47,2023-03-06 19:00:00,2,2.87
1557,1000,Keyboard,South,6,546.85,2786.31,2023-03-06 20:00:00,4,15.08
1558,977,Keyboard,North,6,997.28,5421.81,2023-03-06 21:00:00,3,9.39
1559,424,Keyboard,West,7,1027.42,6556.89,2023-03-06 22:00:00,4,8.83
1560,757,Tablet,East,1,516.39,409.65,2023-03-06 23:00:00,4,20.67
1561,477,Tablet,North,7,1200.68,8384.59,2023-03-07 00:00:00,3,0.24
1562,382,Laptop,Central,2,914.41,1463.97,2023-03-07 01:00:00,5,19.95
1563,155,Keyboard,West,6,921.11,4736.9,2023-03-07 02:00:00,2,14.29
1564,257,Monitor,East,8,757.34,4565.25,2023-03-07 03:00:00,1,24.65
1565,756,Headphones,West,5,83.01,353.87,2023-03-07 04:00:00,1,14.74
1566,674,Keyboard,South,3,1068.09,3160.05,2023-03-07 05:00:00,1,1.38
1567,68,Headphones,East,8,703.73,5558.34,2023-03-07 06:00:00,2,1.27
1568,344,Mouse,Central,8,52.57,327.7,2023-03-07 07:00:00,5,22.08
1569,277,Phone,East,4,650.49,2054.77,2023-03-07 08:00:00,4,21.03
1570,673,Mouse,Central,8,593.33,4336.06,2023-03-07 09:00:00,3,8.65
1571,391,Keyboard,South,5,817.22,3454.8,2023-03-07 10:00:00,5,15.45
1572,449,Headphones,Central,5,307.11,1347.6,2023-03-07 11:00:00,1,12.24
1573,259,Phone,West,3,1039.98,2365.54,2023-03-07 12:00:00,2,24.18
1574,307,Mouse,North,7,1400.26,7473.89,2023-03-07 13:00:00,2,23.75
1575,847,Keyboard,West,9,1278.86,8678.34,2023-03-07 14:00:00,3,24.6
1576,95,Headphones,West,9,1617.32,11403.08,2023-03-07 15:00:00,4,21.66
1577,950,Keyboard,East,1,931.42,719.62,2023-03-07 16:00:00,5,22.74
1578,464,Tablet,South,1,1062.23,1004.55,2023-03-07 17:00:00,5,5.43
1579,970,Headphones,North,5,1630.28,6457.54,2023-03-07 18:00:00,5,20.78
1580,246,Mouse,Central,1,884.02,727.37,2023-03-07 19:00:00,4,17.72
1581,733,Keyboard,East,4,1418.12,4307.11,2023-03-07 20:00:00,4,24.07
1582,635,Mouse,South,1,897.47,769.31,2023-03-07 21:00:00,4,14.28
1583,187,Keyboard,North,2,864.59,1692.35,2023-03-07 22:00:00,3,2.13
1584,774,Laptop,West,2,1532.4,2607.23,2023-03-07 23:00:00,2,14.93
1585,925,Mouse,South,4,390.93,1295.39,2023-03-08 00:00:00,1,17.16
1586,785,Mouse,South,8,710.24,5368.85,2023-03-08 01:00:00,4,5.51
1587,373,Monitor,South,2,487.14,878.31,2023-03-08 02:00:00,2,9.85
1588,572,Phone,West,9,750.26,5742.19,2023-03-08 03:00:00,4,14.96
1589,406,Tablet,Central,9,499.23,4072.97,2023-03-08 04:00:00,1,9.35
1590,408,Mouse,East,2,1179.84,2138.58,2023-03-08 05:00:00,4,9.37
1591,125,Headphones,Central,1,1606.43,1552.94,2023-03-08 06:00:00,2,3.33
1592,337,Phone,North,9,1583.9,10902.3,2023-03-08 07:00:00,3,23.52
1593,341,Keyboard,East,2,760.78,1236.12,2023-03-08 08:00:00,1,18.76
1594,563,Laptop,North,8,1978.08,15819.89,2023-03-08 09:00:00,2,0.03
1595,178,Headphones,West,3,1208.02,2930.41,2023-03-08 10:00:00,5,19.14
1596,651,Phone,Central,1,828.83,675.58,2023-03-08 11:00:00,5,18.49
1597,952,Headphones,South,1,1679.3,1675.27,2023-03-08 12:00:00,5,0.24
1598,839,Headphones,East,2,1473.25,2674.24,2023-03-08 13:00:00,3,9.24
1599,170,Headphones,South,7,1511.09,8973.0,2023-03-08 14:00:00,4,15.17
1600,39,Phone,North,6,432.47,2301.09,2023-03-08 15:00:00,4,11.32
1601,69,Laptop,South,2,963.23,1551.76,2023-03-08 16:00:00,4,19.45
1602,236,Monitor,South,4,1730.56,6185.71,2023-03-08 17:00:00,3,10.64
1603,560,Tablet,West,2,1032.87,1986.21,2023-03-08 18:00:00,5,3.85
1604,381,Mouse,West,1,1382.73,1045.21,2023-03-08 19:00:00,4,24.41
1605,57,Phone,Central,3,1196.47,3372.25,2023-03-08 20:00:00,3,6.05
1606,277,Headphones,North,4,1692.6,5555.79,2023-03-08 21:00:00,3,17.94
1607,850,Mouse,West,5,604.89,2916.17,2023-03-08 22:00:00,2,3.58
1608,99,Phone,West,5,1172.18,5378.55,2023-03-08 23:00:00,4,8.23
1609,916,Mouse,Central,7,290.31,1807.62,2023-03-09 00:00:00,5,11.05
1610,527,Headphones,East,8,1395.91,10630.13,2023-03-09 01:00:00,1,4.81
1611,325,Monitor,Central,9,1477.34,11800.25,2023-03-09 02:00:00,3,11.25
1612,461,Phone,South,7,133.53,897.98,2023-03-09 03:00:00,2,3.93
1613,179,Mouse,South,5,1367.79,5882.86,2023-03-09 04:00:00,1,13.98
1614,844,Keyboard,West,9,858.65,6445.8,2023-03-09 05:00:00,3,16.59
1615,574,Mouse,West,8,291.99,2299.48,2023-03-09 06:00:00,2,1.56
1616,119,Tablet,Central,9,868.82,6116.32,2023-03-09 07:00:00,4,21.78
1617,469,Headphones,Central,8,428.75,3271.19,2023-03-09 08:00:00,2,4.63
1618,549,Laptop,North,6,860.34,4871.42,2023-03-09 09:00:00,3,5.63
1619,646,Mouse,South,4,799.46,2669.24,2023-03-09 10:00:00,4,16.53
1620,455,Monitor,Central,9,1489.86,11837.24,2023-03-09 11:00:00,5,11.72
1621,26,Keyboard,East,9,1559.72,12285.6,2023-03-09 12:00:00,2,12.48
1622,490,Keyboard,North,9,1233.71,10748.08,2023-03-09 13:00:00,1,3.2
1623,8,Laptop,Central,3,94.24,225.78,2023-03-09 14:00:00,4,20.14
1624,969,Tablet,West,3,1865.49,4732.93,2023-03-09 15:00:00,4,15.43
1625,987,Laptop,Central,6,1388.15,8047.38,2023-03-09 16:00:00,5,3.38
1626,516,Tablet,West,6,116.68,634.62,2023-03-09 17:00:00,2,9.35
1627,533,Mouse,West,6,1646.72,7878.57,2023-03-09 18:00:00,1,20.26
1628,927,Headphones,South,5,440.52,1889.61,2023-03-09 19:00:00,5,14.21
1629,149,Monitor,South,5,1179.48,5736.99,2023-03-09 20:00:00,2,2.72
1630,488,Keyboard,Central,2,959.94,1740.95,2023-03-09 21:00:00,1,9.32
1631,25,Laptop,Central,7,868.69,5711.72,2023-03-09 22:00:00,1,6.07
1632,999,Monitor,East,4,1784.94,6215.88,2023-03-09 23:00:00,3,12.94
1633,655,Tablet,North,3,902.85,2137.59,2023-03-10 00:00:00,1,21.08
1634,757,Headphones,North,8,196.92,1403.49,2023-03-10 01:00:00,2,10.91
1635,931,Keyboard,Central,4,1895.95,6762.47,2023-03-10 02:00:00,5,10.83
1636,945,Keyboard,South,4,1845.04,5710.03,2023-03-10 03:00:00,5,22.63
1637,555,Tablet,East,8,1384.64,9482.01,2023-03-10 04:00:00,3,14.4
1638,425,Headphones,North,1,962.39,826.21,2023-03-10 05:00:00,2,14.15
1639,293,Keyboard,Central,9,231.08,1943.5,2023-03-10 06:00:00,1,6.55
1640,185,Headphones,South,7,1591.96,9450.99,2023-03-10 07:00:00,3,15.19
1641,554,Keyboard,South,2,197.18,337.57,2023-03-10 08:00:00,4,14.4
1642,431,Mouse,South,6,183.77,993.24,2023-03-10 09:00:00,2,9.92
1643,604,Tablet,West,8,1097.9,6607.6,2023-03-10 10:00:00,3,24.77
1644,317,Headphones,South,5,362.25,1411.87,2023-03-10 11:00:00,5,22.05
1645,398,Monitor,Central,6,65.07,317.26,2023-03-10 12:00:00,3,18.74
1646,324,Mouse,East,8,875.07,6060.38,2023-03-10 13:00:00,4,13.43
1647,565,Phone,Central,6,317.57,1685.34,2023-03-10 14:00:00,2,11.55
1648,596,Monitor,South,9,363.01,3116.15,2023-03-10 15:00:00,3,4.62
1649,546,Tablet,East,9,199.98,1662.31,2023-03-10 16:00:00,1,7.64
1650,76,Keyboard,North,9,449.93,3265.82,2023-03-10 17:00:00,2,19.35
1651,865,Phone,North,6,1445.19,7687.83,2023-03-10 18:00:00,3,11.34
1652,920,Monitor,Central,9,1627.41,11415.63,2023-03-10 19:00:00,3,22.06
1653,916,Mouse,East,3,932.44,2693.82,2023-03-10 20:00:00,2,3.7
1654,709,Phone,Central,5,1037.78,4529.39,2023-03-10 21:00:00,5,12.71
1655,486,Phone,East,2,113.68,190.6,2023-03-10 22:00:00,1,16.17
1656,798,Headphones,East,8,185.17,1289.97,2023-03-10 23:00:00,2,12.92
1657,88,Laptop,Central,4,552.26,1717.97,2023-03-11 00:00:00,1,22.23
1658,747,Monitor,East,6,1110.6,5015.03,2023-03-11 01:00:00,1,24.74
1659,232,Laptop,South,6,1492.12,8693.09,2023-03-11 02:00:00,2,2.9
1660,7,Tablet,East,5,1229.76,5948.96,2023-03-11 03:00:00,3,3.25
1661,804,Monitor,East,1,814.65,788.09,2023-03-11 04:00:00,5,3.26
1662,550,Monitor,Central,7,280.73,1630.45,2023-03-11 05:00:00,1,17.03
1663,976,Headphones,North,8,1572.51,11407.62,2023-03-11 06:00:00,1,9.32
1664,52,Keyboard,West,1,759.38,620.19,2023-03-11 07:00:00,3,18.33
1665,655,Mouse,East,7,1485.31,9342.9,2023-03-11 08:00:00,2,10.14
1666,942,Mouse,West,4,1050.31,3542.07,2023-03-11 09:00:00,5,15.69
1667,919,Mouse,East,6,1490.39,7220.94,2023-03-11 10:00:00,1,19.25
1668,396,Tablet,Central,9,1819.21,14128.17,2023-03-11 11:00:00,1,13.71
